date,open_lag1,high_lag1,low_lag1,close_lag1,volume_lag1,log_volume_lag1,return_lag1,high_low_range_lag1,open_close_gap_lag1,news_count_lag1,analyst_news_count_lag1,partner_news_count_lag1,target_return
2010-03-24,73.0,73.49,72.03,72.96,711300.0,13.474850966597183,0.0009598903719543181,0.020010964912280618,0.0015091233365344963,0.0,0.0,0.0,-0.008119496888039522
2010-03-25,72.93,73.17,72.25,72.37,485700.0,13.0933484872158,-0.008119496888039522,0.0127124499101838,-0.00041118421052613666,0.0,0.0,0.0,0.016037626995089725
2010-03-26,73.5899,75.0,72.56,73.54,1192800.0,13.991814880795829,0.016037626995089725,0.033179222192004316,0.016856432223296882,0.0,0.0,0.0,0.010281475850587309
2010-03-29,73.53,74.91,73.34,74.3,775400.0,13.561135593875086,0.010281475850587309,0.021130551816958186,-0.0001359804188197595,0.0,0.0,0.0,-0.0053981237695572585
2010-03-30,74.9,75.0,73.65,73.9,800300.0,13.592743185885782,-0.0053981237695572585,0.018267929634641328,0.008075370121130666,0.0,0.0,0.0,0.015574965752718582
2010-03-31,74.9,75.65,74.43,75.06,1094600.0,13.905900471267273,0.015574965752718582,0.01625366373567811,0.013531799729364004,0.0,0.0,0.0,-0.017742400900876396
2010-04-01,74.3,75.06,73.72,73.74,816400.0,13.612660934806836,-0.017742400900876396,0.018171955519392508,-0.010125233146815949,0.0,0.0,0.0,0.016942720730312135
2010-04-05,73.62,75.7,73.62,75.0,1939600.0,14.477992839783422,0.016942720730312135,0.02773333333333331,-0.0016273393002439699,0.0,0.0,0.0,0.06441351332442007
2010-04-06,75.58,80.06,75.57,79.99,2380500.0,14.682821527696438,0.06441351332442007,0.05613201650206288,0.007733333333333311,0.0,0.0,0.0,0.04138690556179161
2010-04-07,80.42,83.97,79.84,83.37,3917500.0,15.180964508477118,0.04138690556179161,0.04953820319059608,0.00537567195899496,0.0,0.0,0.0,-0.04464260590811792
2010-04-08,82.085,82.37,79.2,79.73,3602100.0,15.097027844302715,-0.04464260590811792,0.039759187256992366,-0.01541321818399917,0.0,0.0,0.0,0.025997998024886167
2010-04-09,79.27,82.0,79.27,81.83,1987500.0,14.50238862865515,0.025997998024886167,0.033361847733105264,-0.005769471967891734,0.0,0.0,0.0,0.007184201371380875
2010-04-12,81.09,82.5,80.43,82.42,1651900.0,14.31743730390657,0.007184201371380875,0.025115263285610204,-0.009043138213369118,0.0,0.0,0.0,0.009178808404094399
2010-04-13,82.3,83.25,81.55,83.18,1347200.0,14.113539664750208,0.009178808404094399,0.020437605193556176,-0.0014559572919194922,0.0,0.0,0.0,0.037749233217789294
2010-04-14,83.28,86.65,83.0,86.38,2489200.0,14.727472333412617,0.037749233217789294,0.04225515165547587,0.0012022120702091165,0.0,0.0,0.0,0.01368230600157806
2010-04-15,86.96,89.1,85.82,87.57,2579500.0,14.763106527338795,0.01368230600157806,0.03745574968596553,0.006714517249363259,0.0,0.0,0.0,-0.008486289461579173
2010-04-16,87.25,87.87,85.5,86.83,1714200.0,14.354457640809251,-0.008486289461579173,0.027294713808591553,-0.0036542194815575336,0.0,0.0,0.0,-0.017660503151950363
2010-04-19,86.46,86.9,84.18,85.31,1567400.0,14.264929391599932,-0.017660503151950363,0.03188371820419644,-0.0042612000460670795,0.0,0.0,0.0,-0.0059961381227460085
2010-04-20,85.25,86.6,82.77,84.8,1924400.0,14.470125308449786,-0.0059961381227460085,0.045165094339622625,-0.0007033173133278897,0.0,0.0,0.0,0.026416850042666692
2010-04-21,85.08,87.42,84.86,87.07,1773500.0,14.388466117052435,0.026416850042666692,0.029401630871712443,0.0033018867924528438,0.0,0.0,0.0,-0.001034185671031733
2010-04-22,88.45,89.0,85.39,86.98,3473100.0,15.0605584127891,-0.001034185671031733,0.04150379397562657,0.015849316641782588,0.0,0.0,0.0,0.14198885901718622
2010-04-23,91.0,102.49,90.65,100.25,12920300.0,16.374310353260977,0.14198885901718622,0.11810473815461336,0.04621752126925725,0.0,0.0,0.0,-0.005200531772901943
2010-04-26,100.01,100.56,96.36,99.73,4259700.0,15.264709527988847,-0.005200531772901943,0.04211370700892412,-0.0023940149625934653,0.0,0.0,0.0,0.08123752922842149
2010-04-27,100.49,109.7,100.44,108.17,6745000.0,15.724312195881952,0.08123752922842149,0.0856059905703985,0.0076205755539956975,0.0,0.0,0.0,-0.058045211226791196
2010-04-28,105.07,106.06,101.63,102.07,4894800.0,15.403684179392068,-0.058045211226791196,0.043401587146076295,-0.028658592955533035,0.0,0.0,0.0,-0.02660734743549279
2010-04-29,101.53,102.7599,97.8,99.39,3252900.0,14.995057771546332,-0.02660734743549279,0.049903410805916135,-0.00529048692074059,0.0,0.0,0.0,0.03732660813237039
2010-04-30,100.81,103.95,99.36,103.17,2582600.0,14.764307588601305,0.03732660813237039,0.04448967723175345,0.01428715162491198,0.0,0.0,0.0,-0.042268874483618005
2010-05-03,103.85,103.87,98.58,98.9,1865600.0,14.43909381115875,-0.042268874483618005,0.05348837209302332,0.006591063293593027,0.0,0.0,0.0,0.03076553063376027
2010-05-04,99.96,103.81,99.0,101.99,1996300.0,14.506806526087335,0.03076553063376027,0.047161486420237306,0.010717896865520606,0.0,0.0,0.0,-0.026125151077258102
2010-05-05,100.02,100.89,97.85,99.36,2197700.0,14.602922371935357,-0.026125151077258102,0.03059581320450892,-0.01931561917835081,0.0,0.0,0.0,-0.011437950498390406
2010-05-06,97.51,101.689,96.21,98.23,2107100.0,14.56082362709071,-0.011437950498390406,0.05577725745698869,-0.018619162640901715,0.0,0.0,0.0,-0.012910015370323375
2010-05-07,97.1,100.99,90.0,96.97,3492700.0,15.06618592035413,-0.012910015370323375,0.11333402083118485,-0.011503613967219889,0.0,0.0,0.0,-0.06255362355973633
2010-05-10,97.0,100.0,90.43,91.09,3701200.0,15.12416791953962,-0.06255362355973633,0.10506092875178387,0.00030937403320615794,0.0,0.0,0.0,0.06805562998348552
2010-05-11,96.23,97.96,95.01,97.505,2652500.0,14.791013526473032,0.06805562998348552,0.030254858725193463,0.05642770885936986,0.0,0.0,0.0,0.023464905301259033
2010-05-12,95.65,102.15,95.58,99.82,3300100.0,15.00946363202896,0.023464905301259033,0.06581847325185342,-0.019024665401774166,0.0,0.0,0.0,0.07718734885251793
2010-05-13,101.69,107.91,101.43,107.83,3892100.0,15.174459672619356,0.07718734885251793,0.06009459334137058,0.018733720697255107,0.0,0.0,0.0,0.02001535785736336
2010-05-14,108.45,119.5,107.2115,110.01,10221400.0,16.13999421749339,0.02001535785736336,0.11170348150168165,0.005749791338217607,0.0,0.0,0.0,-0.08981670646935243
2010-05-17,105.495,105.97,100.03,100.56,4994900.0,15.423928150048557,-0.08981670646935243,0.05906921241050117,-0.04104172347968367,0.0,0.0,0.0,0.05598097736425418
2010-05-18,101.47,107.04,101.3101,106.35,4511100.0,15.322051805853919,0.05598097736425418,0.05387776210625295,0.00904932378679392,0.0,0.0,0.0,-0.04166469395181857
2010-05-19,105.39,107.73,100.6,102.01,3928300.0,15.183717574848519,-0.04166469395181857,0.06989510832271355,-0.00902679830747526,0.0,0.0,0.0,-0.01381919139046823
2010-05-20,101.04,104.49,97.36,100.61,3275300.0,15.001920331225119,-0.01381919139046823,0.07086770698737696,-0.00950887167924712,0.0,0.0,0.0,-0.05748003340186827
2010-05-21,96.75,97.9699,92.99,94.99,4131800.0,15.234223947364903,-0.05748003340186827,0.05242551847562903,-0.0383659675976543,0.0,0.0,0.0,0.046084468262231525
2010-05-24,91.43,99.99,90.8101,99.47,4287000.0,15.271097978843441,0.046084468262231525,0.09228812707348939,-0.037477629224128735,0.0,0.0,0.0,0.02138427500126333
2010-05-25,101.38,104.36,100.01,101.62,2633300.0,14.783748750212746,0.02138427500126333,0.04280653414682144,0.019201769377701787,0.0,0.0,0.0,0.032719983991937464
2010-05-26,97.5,105.0,97.0,105.0,3337500.0,15.020732881316066,0.032719983991937464,0.0761904761904762,-0.04054320015744936,0.0,0.0,0.0,-0.0019065782705816427
2010-05-27,107.45,108.83,103.5801,104.8,4771700.0,15.378213403070095,-0.0019065782705816427,0.05009446564885493,0.02333333333333336,0.0,0.0,0.0,0.03800888111911226
2010-05-28,108.0,108.99,105.5,108.86,2803800.0,14.846486554575328,0.03800888111911226,0.032059525996692956,0.030534351145038195,0.0,0.0,0.0,0.02081798740415158
2010-06-01,108.87,113.94,108.2,111.15,4026900.0,15.208507655473786,0.02081798740415158,0.051641925326135804,9.186110600776332e-05,0.0,0.0,0.0,-0.03534519176155075
2010-06-02,109.26,111.18,107.081,107.29,2270700.0,14.635599152358102,-0.03534519176155075,0.03820486531829624,-0.017004048582995954,0.0,0.0,0.0,0.03201170664591185
2010-06-03,108.9,111.06,104.79,110.7801,2642000.0,14.787047142565472,0.03201170664591185,0.056598612927773094,0.015006058346537416,0.0,0.0,0.0,0.009611532641571892
2010-06-04,111.94,114.6699,109.91,111.85,2608800.0,14.774401286775174,0.009611532641571892,0.042556101922217274,0.010470292047037267,0.0,0.0,0.0,-0.018680324814395438
2010-06-07,109.88,114.7,107.545,109.78,3106300.0,14.94894318720336,-0.018680324814395438,0.06517580615777009,-0.017612874385337495,0.0,0.0,0.0,-0.0056636672816054645
2010-06-08,109.8,113.24,107.25,109.16,3745100.0,15.135959143862182,-0.0056636672816054645,0.05487358006595818,0.0001821825469119696,0.0,0.0,0.0,0.010661178932077105
2010-06-09,111.07,112.5,107.3,110.33,3446100.0,15.052754004984669,0.010661178932077105,0.047131333272908575,0.01749725174056428,0.0,0.0,0.0,0.04518841085460611
2010-06-10,112.98,117.87,112.22,115.43,5675900.0,15.551739875249494,0.04518841085460611,0.0489474140171533,0.024018852533309216,0.0,0.0,0.0,0.02759797520367625
2010-06-11,118.02,119.88,116.37,118.66,3538300.0,15.079157226397385,0.02759797520367625,0.029580313500758394,0.02243784111582768,0.0,0.0,0.0,0.016963013799309302
2010-06-14,117.48,121.55,116.6,120.69,4099100.0,15.226278239339047,0.016963013799309302,0.04101416853094708,-0.00994437889769082,0.0,0.0,0.0,0.04946462861700172
2010-06-15,123.4,127.96,122.8,126.81,4969000.0,15.418729371832173,0.04946462861700172,0.040690797255736905,0.02245422155936704,0.0,0.0,0.0,-0.0264487471787764
2010-06-16,125.0,125.1899,122.23,123.5,4530100.0,15.326254793016409,-0.0264487471787764,0.023966801619433122,-0.01427332229319456,0.0,0.0,0.0,0.009429090288851687
2010-06-17,122.8,126.0,120.02,124.67,4377100.0,15.291897191072444,0.009429090288851687,0.04796663190823778,-0.005668016194332007,0.0,0.0,0.0,0.009499931741903929
2010-06-18,125.55,127.8,124.4,125.86,2658700.0,14.793348215613543,0.009499931741903929,0.027014142698236068,0.007058634795861037,0.0,0.0,0.0,0.00443951894536512
2010-06-21,125.93,127.1,124.52,126.42,2492300.0,14.72871693811223,0.00443951894536512,0.02040816326530611,0.0005561735261402145,0.0,0.0,0.0,-0.06057024107709064
2010-06-22,126.04,126.7,117.4,118.99,3725500.0,15.13071189739623,-0.06057024107709064,0.07815782838894023,-0.0030058535041923387,0.0,0.0,0.0,-0.02174922191813733
2010-06-23,119.52,120.3999,114.08,116.43,3961900.0,15.192234518548332,-0.02174922191813733,0.054280683672593005,0.0044541558114127335,0.0,0.0,0.0,0.011443335804532323
2010-06-24,117.75,119.0,114.02,117.77,2104700.0,14.559683972254247,0.011443335804532323,0.04228581132716315,0.011337284205101718,0.0,0.0,0.0,-0.021629887976699184
2010-06-25,116.88,117.86,114.61,115.25,1948100.0,14.482365609889834,-0.021629887976699184,0.028199566160520606,-0.00755710282754522,0.0,0.0,0.0,0.02341143669817144
2010-06-28,115.41,118.62,112.5,117.98,2589900.0,14.767130209006943,0.02341143669817144,0.051873198847262283,0.0013882863340563694,0.0,0.0,0.0,-0.0031410527119840946
2010-06-29,118.67,119.88,116.22,117.61,1650500.0,14.316589436152208,-0.0031410527119840946,0.031119802737862398,0.005848448889642293,0.0,0.0,0.0,-0.04370998582706463
2010-06-30,115.42,115.83,112.07,112.58,2918500.0,14.886580686267692,-0.04370998582706463,0.033398472197548455,-0.018620865572655368,0.0,0.0,0.0,-0.03553237333344184
2010-07-01,109.99,113.29,107.99,108.65,3729200.0,15.131704559558667,-0.03553237333344184,0.04878048780487815,-0.02300586249777939,0.0,0.0,0.0,0.009252963273463784
2010-07-02,108.8,110.46,103.27,109.66,3251400.0,14.994596538342034,0.009252963273463784,0.0655662958234543,0.0013805798435342059,0.0,0.0,0.0,-0.02380845132375068
2010-07-06,110.66,111.44,106.3,107.08,1602600.0,14.287138492311936,-0.02380845132375068,0.048001494209936504,0.009119095385737736,0.0,0.0,0.0,0.0017728019571860616
2010-07-07,109.4,111.41,106.29,107.27,2253400.0,14.627951188485957,0.0017728019571860616,0.04773002703458554,0.021666044079193196,0.0,0.0,0.0,0.09947954821931065
2010-07-08,108.82,118.5,107.28,118.49,4069100.0,15.218932648499315,0.09947954821931065,0.09469153515064561,0.014449519903048356,0.0,0.0,0.0,-0.0128255888137688
2010-07-09,120.02,122.75,115.19,116.98,3754700.0,15.13851921284618,-0.0128255888137688,0.06462643186869552,0.012912482065997141,0.0,0.0,0.0,0.00472467341443861
2010-07-12,116.18,117.84,114.28,117.534,1818000.0,14.413248103774416,0.00472467341443861,0.03028910783262717,-0.006838775859121193,0.0,0.0,0.0,0.015584029311185481
2010-07-13,117.95,120.5,117.1001,119.38,1915800.0,14.465646369905945,0.015584029311185481,0.02847964483163011,0.0035394013647114604,0.0,0.0,0.0,0.012817487170753601
2010-07-14,121.42,121.71,117.85,120.92,2511600.0,14.736430956374583,0.012817487170753601,0.031921931855772405,0.01708828949572798,0.0,0.0,0.0,0.0170551854611602
2010-07-15,120.52,124.0,119.1,123.0,1949100.0,14.482878798593909,0.0170551854611602,0.039837398373983784,-0.0033079722130334574,0.0,0.0,0.0,-0.01548513183945837
2010-07-16,121.67,122.25,119.24,121.11,2185100.0,14.597172609699813,-0.01548513183945837,0.024853439022376394,-0.010813008130081287,0.0,0.0,0.0,-0.022714964109414214
2010-07-19,120.7,120.9799,117.75,118.39,2067600.0,14.541899555956448,-0.022714964109414214,0.027281865022383653,-0.0033853521591940927,0.0,0.0,0.0,0.0042985442731912306
2010-07-20,117.77,120.13,115.15,118.9,1891300.0,14.452775510013254,0.0042985442731912306,0.04188393608074003,-0.00523692879466175,0.0,0.0,0.0,0.01245366925019895
2010-07-21,117.15,120.9,114.55,120.39,2517700.0,14.738856741499937,0.01245366925019895,0.052745244621646384,-0.01471825063078217,0.0,0.0,0.0,-0.006165658592552643
2010-07-22,122.05,123.6,118.88,119.65,4722200.0,15.36778556243068,-0.006165658592552643,0.039448391140827405,0.013788520641249245,0.0,0.0,0.0,-0.14441965947104546
2010-07-23,109.5,112.47,101.75,103.56,13659700.0,16.429960523141148,-0.14441965947104546,0.10351487060641174,-0.0848307563727539,0.0,0.0,0.0,0.03919842927900599
2010-07-26,104.98,108.75,102.21,107.7,4786800.0,15.381372896589307,0.03919842927900599,0.06072423398328696,0.01371185786017769,0.0,0.0,0.0,-0.046661512137512226
2010-07-27,108.51,108.99,101.56,102.79,4708500.0,15.364880156314095,-0.046661512137512226,0.07228329604047079,0.0075208913649025275,0.0,0.0,0.0,0.012567837502546428
2010-07-28,105.0,105.4599,102.53,104.09,3242800.0,14.991948020471119,0.012567837502546428,0.028147756748967273,0.021500145928592212,0.0,0.0,0.0,-0.03699051863198321
2010-07-29,103.79,104.3599,99.7,100.31,4946700.0,15.41423144771212,-0.03699051863198321,0.04645498953244934,-0.0028821212412335206,0.0,0.0,0.0,-0.023093851413992457
2010-07-30,100.52,101.15,95.33,98.02,5056100.0,15.43610619087513,-0.023093851413992457,0.059375637624974574,0.0020935101186321777,0.0,0.0,0.0,0.0451789450369881
2010-08-02,99.69,103.18,98.54,102.55,4386400.0,15.294019631049334,0.0451789450369881,0.04524622135543638,0.017037339318506445,0.0,0.0,0.0,-0.006554834407133365
2010-08-03,104.02,105.0,100.97,101.88,3470800.0,15.059895961019443,-0.006554834407133365,0.03955634079308992,0.014334470989761082,0.0,0.0,0.0,0.024529806190762813
2010-08-04,101.06,104.734,98.73,104.41,4305600.0,15.275427291210418,0.024529806190762813,0.05750407049133216,-0.00804868472712989,0.0,0.0,0.0,0.03500875065542677
2010-08-05,104.97,108.5,104.7,108.13,3463300.0,15.057732738463818,0.03500875065542677,0.035142883566077844,0.005363470931903097,0.0,0.0,0.0,0.021952770365418435
2010-08-06,107.23,110.7,105.5,110.53,3470900.0,15.059924772397403,0.021952770365418435,0.04704605084592421,-0.008323314528807838,0.0,0.0,0.0,0.06810584107968018
2010-08-09,108.69,118.75,107.88,118.32,6956200.0,15.755144049956025,0.06810584107968018,0.091869506423259,-0.016647064145480894,0.0,0.0,0.0,-0.012073949924521522
2010-08-10,118.0,118.95,114.61,116.9,3060000.0,14.933925800725897,-0.012073949924521522,0.03712574850299404,-0.0027045300878971706,0.0,0.0,0.0,0.06707486562444911
2010-08-11,113.4,126.48,113.2,125.01,12998200.0,16.380321521234393,0.06707486562444911,0.10623150147988161,-0.029940119760479042,0.0,0.0,0.0,0.011611391789413292
2010-08-12,122.02,128.42,121.35,126.47,10192900.0,16.137202055555555,0.011611391789413292,0.05590258559342131,-0.023918086553075826,0.0,0.0,0.0,0.050719871531813336
2010-08-13,124.45,133.8,124.02,133.05,10279900.0,16.145701187594728,0.050719871531813336,0.07350620067643754,-0.015972167312406072,0.0,0.0,0.0,-0.005955315177182035
2010-08-16,132.42,134.37,130.27,132.26,6746400.0,15.72451973546976,-0.005955315177182035,0.030999546348102182,-0.004735062006764553,0.0,0.0,0.0,0.03681579501622845
2010-08-17,131.64,137.9,130.6801,137.22,6095500.0,15.623061516042775,0.03681579501622845,0.05261550794344844,-0.004687736277030127,0.0,0.0,0.0,-0.0314619383941303
2010-08-18,139.5,140.9,132.55,132.97,8502700.0,15.955894435689915,-0.0314619383941303,0.06279611942543427,0.016615653694796687,0.0,0.0,0.0,-0.056225423272412756
2010-08-19,129.0,130.15,125.34,125.7,8532200.0,15.959357916664379,-0.056225423272412756,0.038265712012728735,-0.02985635857712265,0.0,0.0,0.0,0.020005392705095774
2010-08-20,123.75,129.77,123.5922,128.24,6653700.0,15.710683799173719,0.020005392705095774,0.048173736743605776,-0.0155131264916468,0.0,0.0,0.0,0.013323202499601922
